AÑO,TRIMESTRE,PROVEEDOR,COD DEPARTAMENTO,DEPARTAMENTO,COD MUNICIPIO,MUNICIPIO,CABECERA MUNICIPAL,COD CENTRO POBLADO,CENTRO POBLADO,COBERTURA 2G,COBERTURA 3G,"COBERTURA HSPA+, HSPA+DC",COBERTUTA 4G,COBERTURA LTE,COBERTURA 5G
2020,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23580,PUERTO LIBERTADOR,N,23580018,NUEVA ESPERANZA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19622,ROSAS,N,19622011,SAUCE,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,63130,CALARCA,N,63130018,CONDOMINIO AGUA BONITA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70233,EL ROBLE,N,70233013,VILLAVICENCIO,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76100,BOLÍVAR,N,76100009,PRIMAVERA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76364,JAMUNDÍ,S,76364001,JAMUNDÍ,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76001,CALI,N,76001007,LA ELVIRA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70713,SAN ONOFRE,S,70713001,SAN ONOFRE,S,S,S,N,S,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20383,LA GLORIA,N,20383006,BESOTE,S,S,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20178,CHIRIGUANÁ,N,20178008,RINCÓN HONDO,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73449,MELGAR,N,73449009,LA ESTANCIA,S,S,N,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76130,CANDELARIA,N,76130002,EL ARENAL,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19517,PAEZ,N,19517002,AVIRAMA,S,N,N,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5674,SAN VICENTE FERRER,S,5674001,SAN VICENTE FERRER,S,S,S,N,S,N
2020,2,AVANTEL S.A.S,73,TOLIMA,73347,HERVEO,S,73347001,HERVEO,N,N,N,N,N,N
2020,2,AVANTEL S.A.S,5,ANTIOQUIA,5079,BARBOSA,S,5079001,BARBOSA,S,N,N,N,N,N
2020,4,COLOMBIA MOVIL  S.A ESP,17,CALDAS,17272,FILADELFIA,S,17272001,FILADELFIA,S,S,S,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73547,PIEDRAS,N,73547001,CHICALÁ,N,N,N,N,N,N
2020,2,AVANTEL S.A.S,68,SANTANDER,68820,TONA,S,68820001,TONA,N,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13683,SANTA ROSA,S,13683001,SANTA ROSA,S,S,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76834,TULUÁ,N,76834012,LA PALMERA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23660,SAHAGÚN,N,23660017,PISA FLORES,N,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,85,CASANARE,85440,VILLANUEVA,S,85440001,VILLANUEVA,S,S,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5282,FREDONIA,N,5282002,LOS PALOMOS,N,N,N,N,N,N
2020,3,COLOMBIA MOVIL  S.A ESP,41,HUILA,41306,GIGANTE,N,41306004,RIOLORO,N,S,S,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52390,LA TOLA,N,52390013,AMARALES,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23001,MONTERÍA,N,23001002,PALOTAL,S,S,S,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47570,PUEBLOVIEJO,N,47570003,PALMIRA,S,S,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,94,GUAINÍA,94001,INÍRIDA,N,94001014,SANTA ROSA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25740,SIBATÉ,S,25740001,SIBATÉ,S,S,S,N,S,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,63,QUINDÍO,63470,MONTENEGRO,N,63470009,BARAYA,N,S,N,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73236,DOLORES,N,73236004,RIONEGRO,S,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52019,ALBÁN,N,52019009,CARMELO ASENTAMIENTO 1,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44001,RIOHACHA,N,44001005,COTOPRIX,S,S,N,N,S,N
2020,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,44,LA GUAJIRA,44078,BARRANCAS,S,44078001,BARRANCAS,N,N,N,N,S,N
2020,2,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,73408,LÉRIDA,S,73408001,LÉRIDA,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76001,CALI,N,76001005,LA BUITRERA,S,S,S,N,S,N
2020,1,AVANTEL S.A.S,47,MAGDALENA,47707,SANTA ANA,S,47707001,SANTA ANA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70678,SAN BENITO ABAD,N,70678028,CORRAL VIEJO,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5660,SAN LUIS,N,5660013,SOPETRÁN,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70110,BUENAVISTA,N,70110004,LAS CHICHAS,N,N,N,N,N,N
2020,3,COLOMBIA MOVIL  S.A ESP,54,NORTE DE SANTANDER,54520,PAMPLONITA,S,54520001,PAMPLONITA,N,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19110,BUENOS AIRES,N,19110012,TIMBA,S,S,S,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8638,SABANALARGA,N,8638001,AGUADA DE PABLO,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23168,CHIMÁ,N,23168008,SABANACOSTA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15646,SAMACÁ,S,15646001,SAMACÁ,S,S,S,N,S,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20383,LA GLORIA,N,20383006,BESOTE,S,S,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25862,VERGARA,N,25862005,CERINZA,S,S,N,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19256,EL TAMBO,N,0,LA PALOMA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO - SAN ANDRES DE TUMACO,N,52835121,KILÓMETRO 35,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13490,NOROSÍ,S,13490001,NOROSÍ,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23417,LORICA,N,23417029,LA SUBIDA,N,N,N,N,N,N
2020,2,AVANTEL S.A.S,25,CUNDINAMARCA,25438,MEDINA,S,25438001,MEDINA,N,N,N,N,N,N
2020,3,AVANTEL S.A.S,13,BOLÍVAR,13442,MARÍA LA BAJA,S,13442001,MARÍA LA BAJA,N,N,N,N,N,N
2020,1,COLOMBIA MOVIL  S.A ESP,81,ARAUCA,81300,FORTUL,S,81300001,FORTUL,S,S,S,N,N,N
2020,4,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,47001,SANTA MARTA,S,47001001,SANTA MARTA,S,S,S,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47980,ZONA BANANERA,N,47980022,EL REPOSO,S,S,S,N,S,N
2020,1,AVANTEL S.A.S,23,CÓRDOBA,23079,BUENAVISTA,S,23079001,BUENAVISTA,N,N,N,N,N,N
2020,1,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,23417,LORICA,S,23417001,LORICA,S,S,S,N,S,N
2020,1,AVANTEL S.A.S,52,NARIÑO,52001,PASTO,S,52001001,PASTO,S,N,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13440,MARGARITA,N,13440007,MAMONCITO,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,N,76111014,ZANJÓN HONDO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15401,LA VICTORIA,N,0,HUMBO,N,N,N,N,N,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73200,COELLO,N,73200001,GUALANDAY,S,S,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73275,FLANDES,N,0,PUERTA BLANCA,N,N,N,N,N,N
2020,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,25,CUNDINAMARCA,25214,COTA,S,25214001,COTA,N,N,N,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001,PEREIRA,N,66001061,PLAN DE VIVIENDA YARUMAL,N,N,N,N,N,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5266,ENVIGADO,S,5266001,ENVIGADO,S,S,N,N,S,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20710,SAN ALBERTO,N,20710001,LA LLANA,S,N,N,N,N,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5541,PEÑOL,S,5541001,PEÑOL,S,S,N,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23555,PLANETA RICA,N,23555013,LOS CERROS,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5790,TARAZÁ,N,5790006,PIEDRAS,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27425,MEDIO ATRATO,N,27425008,SAN ROQUE,N,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50683,SAN JUAN DE ARAMA,S,50683001,SAN JUAN DE ARAMA,S,S,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5240,EBÉJICO,N,5240011,LA CLARA,S,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,N,25645011,PUEBLO NUEVO,S,S,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25335,GUAYABETAL,N,25335003,LAS MESAS,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15755,SOCOTÁ,N,0,COSCATIVA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25799,TENJO,N,25799014,JUAICA,S,S,S,N,S,N
2020,4,AVANTEL S.A.S,15,BOYACÁ,15187,CHIVATÁ,S,15187001,CHIVATÁ,S,N,N,N,N,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25841,UBAQUE,S,25841001,UBAQUE,S,S,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66456,MISTRATÓ,S,66456001,MISTRATÓ,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,99,VICHADA,99524,LA PRIMAVERA,N,99524001,NUEVA ANTIOQUIA,N,N,N,N,N,N
2020,2,AVANTEL S.A.S,5,ANTIOQUIA,5240,EBÉJICO,S,5240001,EBÉJICO,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76250,EL DOVIO,N,76250003,BITACO,N,N,N,N,N,N
2020,4,COLOMBIA MOVIL  S.A ESP,81,ARAUCA,81065,ARAUQUITA,N,81065022,LA PESQUERA,S,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5250,EL BAGRE,N,5250006,LA CORONA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27800,UNGUÍA,N,0,EL ROTO,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70233,EL ROBLE,N,70233011,SANTA ROSA,N,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5086,BELMIRA,N,5086001,LABORES,S,N,N,N,N,N
2020,3,COLOMBIA MOVIL  S.A ESP,19,CAUCA,19824,TOTORÓ,S,19824001,TOTORÓ,N,S,S,N,N,N
2020,2,AVANTEL S.A.S,27,CHOCÓ,27413,LLORÓ,S,27413001,LLORÓ,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15861,VENTAQUEMADA,S,15861001,VENTAQUEMADA,S,S,S,N,S,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50450,PUERTO CONCORDIA,S,50450001,PUERTO CONCORDIA,S,S,N,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23675,SAN BERNARDO DEL VIENTO,N,0,CAÑO GRANDE,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13458,MONTECRISTO,N,13458006,PUERTO ESPAÑA,S,S,S,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47707,SANTA ANA,S,47707001,SANTA ANA,S,S,S,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52079,BARBACOAS,N,52079018,SAN MIGUEL NAMBÍ,N,N,N,N,N,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76246,EL CAIRO,N,76246001,ALBÁN,S,S,S,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52354,IMUÉS,N,52354004,PILCUÁN VIEJO (2),N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76736,SEVILLA,N,76736018,QUEBRADANUEVA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68190,CIMITARRA,N,68190032,LA YE DE LA TORRE,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76834,TULUÁ,N,76834015,MONTELORO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68266,ENCISO,S,68266001,ENCISO,S,S,S,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5001,MEDELLÍN,N,5001066,LAS CAMELIAS,N,N,N,N,N,N
2020,3,AVANTEL S.A.S,13,BOLÍVAR,13810,TIQUISIO,S,13810001,TIQUISIO,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76109,BUENAVENTURA,N,76109028,PUERTO MERIZALDE,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23182,CHINÚ,N,23182012,SANTA ROSA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15215,CORRALES,S,15215001,CORRALES,S,S,S,N,S,N
2020,3,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5690,SANTO DOMINGO,N,5690003,PORCECITO,S,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20001,VALLEDUPAR,N,20001010,GUAYMARAL,N,N,N,N,N,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73275,FLANDES,N,0,ALFONSO LÓPEZ,S,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5234,DABEIBA,N,5234004,SAN JOSÉ DE URAMA (URAMAGRANDE),N,N,N,N,N,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,N,54001030,PÓRTICO,S,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52320,GUAITARILLA,N,52320016,EL ROSAL,S,S,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5790,TARAZÁ,N,5790005,EL GUAIMARO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27361,ISTMINA,N,0,MUNGIDÓ,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,50,META,50001,VILLAVICENCIO,N,50001021,ARGENTINA,N,S,N,N,S,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5490,NECOCLÍ,N,5490002,MULATOS,S,S,S,N,N,N
2020,2,AVANTEL S.A.S,68,SANTANDER,68673,SAN BENITO,S,68673001,SAN BENITO,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44279,FONSECA,N,44279008,BANGAÑITAS,S,N,N,N,N,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25486,NEMOCÓN,S,25486001,NEMOCÓN,S,S,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25740,SIBATÉ,N,25740012,LA UNIÓN SECTOR LA UNIÓN,S,S,N,N,S,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15531,PAUNA,S,15531001,PAUNA,S,S,N,N,N,N
2020,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,50,META,50573,PUERTO LÓPEZ,S,50573001,PUERTO LÓPEZ,N,N,N,N,S,N
2020,4,AVANTEL S.A.S,76,VALLE DEL CAUCA,76109,BUENAVENTURA,S,76109001,BUENAVENTURA,S,N,N,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,N,25645017,PRADILLA,S,S,N,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76318,GUACARÍ,S,76318001,GUACARÍ,S,S,S,N,S,N
2020,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5234,DABEIBA,S,5234001,DABEIBA,N,N,N,N,N,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15798,TENZA,S,15798001,TENZA,S,S,N,N,N,N
2020,1,AVANTEL S.A.S,25,CUNDINAMARCA,25407,LENGUAZAQUE,S,25407001,LENGUAZAQUE,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23417,LORICA,N,23417022,VILLA CONCEPCION,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5234,DABEIBA,N,5234017,BETANIA PUENTE NUEVO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,N,0,VIERA ARRIBA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76248,EL CERRITO,N,76248011,TENERIFE,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20621,LA PAZ,N,20621006,SAN JOSÉ DEL ORIENTE,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,N,76111020,LA MAGDALENA,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13212,CÓRDOBA,N,13212013,SANAHUARE,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25805,TIBACUY,N,25805002,CUMACA,S,S,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,N,76113004,EL OVERO (SECTOR POBLADO),N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,N,44650001,CAÑAVERALES,N,N,N,N,N,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15238,DUITAMA,N,15238012,CIUDADELA INDUSTRIAL,S,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73030,AMBALEMA,N,73030004,PAJONALES,S,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15407,VILLA DE LEYVA,N,15407003,EL ROBLE,S,S,N,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19532,PATÍA,N,19532012,SAJANDÍ,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23079,BUENAVISTA,N,23079016,SANTA FE DEL ARCIAL,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54673,SAN CAYETANO,N,54673002,CORNEJO,S,S,N,N,S,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5490,NECOCLÍ,S,5490001,NECOCLÍ,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41001,NEIVA,N,41001007,PALACIOS,S,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44090,DIBULLA,N,44090010,SANTA RITA DE LA SIERRA,S,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73873,VILLARRICA,N,73873003,LOS ALPES,S,S,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO - SAN ANDRES DE TUMACO,N,52835085,PALAY,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5861,VENECIA,S,5861001,VENECIA,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5001,MEDELLÍN,N,5001039,EL LLANO 1,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19701,SANTA ROSA,N,0,SANTA MARTHA,S,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23670,SAN ANDRÉS DE SOTAVENTO,N,23670030,PATIO BONITO NORTE,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68077,BARBOSA,S,68077001,BARBOSA,S,S,S,N,S,N
2020,4,AVANTEL S.A.S,17,CALDAS,17867,VICTORIA,S,17867001,VICTORIA,N,N,N,N,N,N
2020,4,AVANTEL S.A.S,52,NARIÑO,52838,TÚQUERRES,S,52838001,TÚQUERRES,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,S,95001001,SAN JOSÉ DEL GUAVIARE,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17614,RIOSUCIO,N,17614008,IBERIA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19418,LÓPEZ,N,0,CANDELARIA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76520,PALMIRA,N,76520053,PUEBLO NUEVO,N,N,N,N,N,N
2020,3,AVANTEL S.A.S,8,ATLÁNTICO,8436,MANATÍ,S,8436001,MANATÍ,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5656,SAN JERÓNIMO,N,0,LA PALMA,N,N,N,N,N,N
2020,3,AVANTEL S.A.S,54,NORTE DE SANTANDER,54418,LOURDES,S,54418001,LOURDES,N,N,N,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,63,QUINDÍO,63548,PIJAO,N,0,BARRAGÁN,S,S,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,18860,VALPARAÍSO,N,18860005,PLAYA RICA,N,N,N,N,N,N
2020,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13670,SAN PABLO,S,13670001,SAN PABLO,N,S,S,N,N,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68092,BETULIA,N,0,SOGAMOSO,S,N,N,N,N,N
2020,1,AVANTEL S.A.S,25,CUNDINAMARCA,25368,JERUSALÉN,S,25368001,JERUSALÉN,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19256,EL TAMBO,N,19256005,CHAPA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52001,PASTO,N,52001025,EL PUERTO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13760,SOPLAVIENTO,S,13760001,SOPLAVIENTO,S,S,S,N,S,N
2020,3,AVANTEL S.A.S,17,CALDAS,17486,NEIRA,S,17486001,NEIRA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25086,BELTRÁN,S,25086001,BELTRÁN,S,S,S,N,S,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25099,BOJACÁ,S,25099001,BOJACÁ,S,S,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15757,SOCHA,N,15757003,SOCHA VIEJO,S,S,S,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23182,CHINÚ,N,23182003,CARBONERO,N,N,N,N,N,N
2020,1,AVANTEL S.A.S,19,CAUCA,19137,CALDONO,S,19137001,CALDONO,N,N,N,N,N,N
